# R_ang  theta_rad  Veff_hartree
    2.000000   0.50210377  2.7584681608592709e-01
    2.000000   0.56686560  2.1722940146488104e-01
    2.000000   0.63162987  1.6980550199912028e-01
    2.000000   0.69639591  1.3197497608668243e-01
    2.000000   0.76116325  1.0219488886154532e-01
    2.000000   0.82593158  7.9011545199812599e-02
    2.000000   0.89070068  6.1116910565010868e-02
    2.000000   0.95547037  4.7388284725932241e-02
    2.000000   1.02024053  3.6900257610553558e-02
    2.000000   1.08501108  2.8914417285392870e-02
    2.000000   1.14978193  2.2856491981440893e-02
    2.000000   1.21455301  1.8289075130534620e-02
    2.000000   1.27932429  1.4885124179178387e-02
    2.000000   1.34409571  1.2404883323491891e-02
    2.000000   1.40886724  1.0677204138022671e-02
    2.000000   1.47363885  9.5853188625754371e-03
    2.000000   1.53841049  9.0567212680445069e-03
    2.000000   1.60318216  9.0567212708917919e-03
    2.000000   1.66795381  9.5853188772966318e-03
    2.000000   1.73272541  1.0677204185560715e-02
    2.000000   1.79749694  1.2404883447425687e-02
    2.000000   1.86226837  1.4885124461256760e-02
    2.000000   1.92703964  1.8289075718210989e-02
    2.000000   1.99181073  2.2856493135156433e-02
    2.000000   2.05658157  2.8914419458973731e-02
    2.000000   2.12135212  3.6900261587471228e-02
    2.000000   2.18612229  4.7388291849738244e-02
    2.000000   2.25089198  6.1116923127601863e-02
    2.000000   2.31566107  7.9011567091048340e-02
    2.000000   2.38042940  1.0219492664271171e-01
    2.000000   2.44519674  1.3197504072790728e-01
    2.000000   2.50996278  1.6980561159806565e-01
    2.000000   2.57472706  2.1722958527179920e-01
    2.000000   2.63948889  2.7584711992259103e-01
    2.000000   2.70424717  3.4736484221667796e-01
    2.000000   2.76900006  4.3368206631912048e-01
    2.000000   2.83374417  5.3657439302205057e-01
    2.000000   2.89847256  6.5586837660364050e-01
    2.000000   2.96316844  7.8502602955744583e-01
    2.000000   3.02777863  9.0583145383298114e-01
    2.000000   3.09200950  9.8907494895780834e-01
    2.050000   0.04958315  7.7358869447180700e-01
    2.050000   0.11381403  7.1804931593711119e-01
    2.050000   0.17842421  6.3447194575605714e-01
    2.050000   0.24312010  5.4059744008483213e-01
    2.050000   0.30784849  4.4921959785394533e-01
    2.050000   0.37259260  3.6675173404379358e-01
    2.050000   0.43734549  2.9531864286919862e-01
    2.050000   0.50210377  2.3501600757189167e-01
    2.050000   0.56686560  1.8513643479214184e-01
    2.050000   0.63162987  1.4463112058876512e-01
    2.050000   0.69639591  1.1228153499022149e-01
    2.050000   0.76116325  8.6811680014447778e-02
    2.050000   0.82593158  6.6987082340742812e-02
    2.050000   0.89070068  5.1689382097908965e-02
    2.050000   0.95547037  3.9957690311690892e-02
    2.050000   1.02024053  3.1000039107512457e-02
    2.050000   1.08501108  2.4184400066429843e-02
    2.050000   1.14978193  1.9018930435319693e-02
    2.050000   1.21455301  1.5128628037935370e-02
    2.050000   1.27932429  1.2232761073846358e-02
    2.050000   1.34409571  1.0125253741319337e-02
    2.050000   1.40886724  8.6588151885874185e-03
    2.050000   1.47363885  7.7328451920049401e-03
    2.050000   1.53841049  7.2848241476820659e-03
    2.050000   1.60318216  7.2848241564879603e-03
    2.050000   1.66795381  7.7328452230667885e-03
    2.050000   1.73272541  8.6588152576376285e-03
    2.050000   1.79749694  1.0125253881069357e-02
    2.050000   1.86226837  1.2232761345590282e-02
    2.050000   1.92703964  1.5128628552064172e-02
    2.050000   1.99181073  1.9018931386421873e-02
    2.050000   2.05658157  2.4184401792684756e-02
    2.050000   2.12135212  3.1000042190720816e-02
    2.050000   2.18612229  3.9957695745081456e-02
    2.050000   2.25089198  5.1689391566009379e-02
    2.050000   2.31566107  6.6987098681659446e-02
    2.050000   2.38042940  8.6811707971494206e-02
    2.050000   2.44519674  1.1228158240379500e-01
    2.050000   2.50996278  1.4463120021290274e-01
    2.050000   2.57472706  1.8513656689134769e-01
    2.050000   2.63948889  2.3501622324453306e-01
    2.050000   2.70424717  2.9531898744490803e-01
    2.050000   2.76900006  3.6675226866918653e-01
    2.050000   2.83374417  4.4922039555988613e-01
    2.050000   2.89847256  5.4059857132941902e-01
    2.050000   2.96316844  6.3447345062812077e-01
    2.050000   3.02777863  7.1805116931553559e-01
    2.050000   3.09200950  7.7359078416178484e-01
    2.100000   0.04958315  6.1947756651003683e-01
    2.100000   0.11381403  5.8007704897515033e-01
    2.100000   0.17842421  5.1910815811552125e-01
